user_id,is_paid,registration_days,source_channel_encoded,has_invitor,is_mobile_user,has_phone,has_email,contact_methods_count,learning_sessions,learning_days,avg_sessions_per_day,total_duration,avg_session_duration,avg_score,max_score,score_std,word_accuracy,sentence_accuracy,total_practices,course_completion_rate,immersive_ratio,total_visits,active_days,visit_frequency,unique_pages,unique_events,is_multi_device,primary_device_encoded,payment_page_visits
2795453,0,-140,0,0,0,0,0,0,7,2,3.5,2176,310.85714285714283,78.57142857142857,100,29.876730872353615,0.0,0.0,14,0.7857142857142857,0.8,357,2,178.5,33,2,0,2,0
2959293,0,-166,0,0,0,0,1,1,8,3,2.6666666666666665,1606,200.75,96.0,99,4.105745103771405,0.0,0.0,16,0.96,0.8,0,0,0.0,0,0,0,0,0
2107325,0,-168,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2992075,0,-26,0,0,0,0,1,1,1,1,1.0,8,8.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,28,2,14.0,7,2,0,2,0
2107341,1,-30,0,0,0,1,0,1,49,27,1.8148148148148149,28150,574.4897959183673,96.6734693877551,100,14.644947585973748,0.0,0.0,98,0.9667346938775511,0.8,5030,35,143.71428571428572,116,3,0,2,0
2992078,0,-184,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2926544,0,-160,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3123153,0,-76,0,0,0,1,0,1,1,1,1.0,122,122.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,226,1,226.0,21,2,0,1,0
2500561,0,-154,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2336728,0,-20,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,4,2,0,0,0
3024859,0,-99,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,4,2,0,2,0
2402274,0,-1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,26,3,8.666666666666666,14,2,0,2,0
3090403,0,-163,0,0,0,0,0,0,1,1,1.0,1142,1142.0,100.0,100,0.0,0.0,0.0,2,1.0,0.8,0,0,0.0,0,0,0,0,0
2205668,0,-4,0,0,0,0,1,1,3,1,3.0,1463,487.6666666666667,34.0,60,23.302360395462088,0.0,0.0,6,0.34,0.8,77,1,77.0,25,2,0,2,0
2369509,0,-174,0,0,0,1,0,1,1,1,1.0,180,180.0,97.0,97,0.0,0.0,0.0,2,0.97,0.4,0,0,0.0,0,0,0,0,0
2926567,0,-35,0,0,0,0,0,0,1,1,1.0,1,1.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,10,1,10.0,7,2,0,2,0
2795498,0,-113,0,0,0,0,0,0,2,1,2.0,163,81.5,46.5,92,64.34671708797582,0.0,0.0,4,0.465,0.4,41,1,41.0,13,2,0,2,0
3024880,0,-70,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,22,1,22.0,9,2,0,1,0
2074612,0,-157,0,0,0,1,0,1,1,1,1.0,125,125.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
3024888,0,-133,0,0,1,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,62,3,20.666666666666668,7,2,0,1,2
2140156,0,25,0,0,0,0,0,0,2,1,2.0,95,47.5,95.0,95,0.0,0.0,0.0,4,0.95,0.4,51,3,17.0,15,2,1,2,0
2959363,0,-100,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,156,1,156.0,9,2,0,2,0
2861060,0,-6,0,0,0,0,0,0,1,1,1.0,50,50.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,13,2,6.5,5,2,0,3,0
3057668,0,-148,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2041879,1,-163,0,0,0,0,0,0,32,15,2.1333333333333333,36592,1143.5,59.15625,95,30.99959351970759,0.0,0.0,64,0.5915625,0.8,0,0,0.0,0,0,0,0,0
2959386,0,-75,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,20,1,20.0,11,2,0,2,0
2893851,0,-182,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3057697,0,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,4,2,0,2,0
2664484,0,-112,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,3,1,0,2,0
3090473,0,-176,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2172975,0,-120,0,0,0,0,1,1,1,1,1.0,8,8.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,20,1,20.0,9,2,0,2,0
2533424,1,-96,0,0,0,0,0,0,3,1,3.0,10,10.0,0.0,0,0.0,0.0,0.0,6,0.0,0.4,27,3,9.0,7,2,0,2,0
3024945,0,-181,0,0,1,0,0,0,1,1,1.0,353,353.0,18.0,18,0.0,0.0,0.0,2,0.18,0.8,0,0,0.0,0,0,0,0,0
2959411,0,-119,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2467894,0,-150,0,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2336824,0,-112,0,0,0,0,0,0,1,1,1.0,138,138.0,74.0,74,0.0,0.0,0.0,2,0.74,0.4,27,2,13.5,16,2,0,2,0
2271292,0,-120,0,0,0,0,0,0,3,1,3.0,338,112.66666666666667,75.33333333333333,100,34.42867022313429,0.0,0.0,6,0.7533333333333333,0.4,99,1,99.0,22,2,0,2,0
2598972,0,-29,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,52,3,17.333333333333332,14,2,0,2,0
2140223,0,18,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,22,1,22.0,8,2,0,1,0
2762815,0,-35,0,0,0,0,1,1,1,1,1.0,164,164.0,3.0,3,0.0,0.0,0.0,2,0.03,0.4,190,2,95.0,10,2,1,2,0
2992193,0,26,0,0,0,0,0,0,1,1,1.0,318,318.0,9.0,9,0.0,0.0,0.0,2,0.09,0.8,43,1,43.0,18,2,0,2,0
2402367,0,-120,0,0,0,1,0,1,1,1,1.0,42,42.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,445,2,222.5,39,3,0,2,0
2041925,0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,4,2,0,2,0
3024965,0,-193,0,0,0,1,0,1,1,1,1.0,883,883.0,79.0,79,0.0,0.0,0.0,2,0.79,0.8,0,0,0.0,0,0,0,0,0
2336839,0,-173,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3057735,1,-18,0,0,0,0,0,0,32,11,2.909090909090909,6944,217.0,47.53125,100,41.9661802200065,0.0,0.0,64,0.4753125,0.8,1903,33,57.666666666666664,98,4,0,2,0
2861129,0,-178,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2467916,0,-64,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,28,1,28.0,12,2,0,2,0
2730064,0,12,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,1,1,1.0,1,1,0,1,0
2795600,0,-147,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,13,1,13.0,6,2,0,1,0
3090515,0,11,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,15,1,15.0,5,1,0,1,0
2861142,0,-149,0,0,0,0,0,0,1,1,1.0,60,60.0,38.0,38,0.0,0.0,0.0,2,0.38,0.4,9,2,4.5,5,2,0,2,0
2304087,0,-176,0,0,0,0,0,0,1,1,1.0,444,444.0,79.0,79,0.0,0.0,0.0,2,0.79,0.8,0,0,0.0,0,0,0,0,0
3123291,0,-87,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,31,1,31.0,6,2,0,2,0
2074716,0,-103,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,82,1,82.0,9,3,0,2,0
2435169,1,-128,0,0,0,0,0,0,9,9,1.0,23195,2577.222222222222,76.0,100,31.701734968294716,0.0,0.0,18,0.76,0.8,4428,11,402.54545454545456,69,6,0,2,0
2533475,0,-40,0,1,0,0,1,1,1,1,1.0,96,96.0,3.0,3,0.0,0.0,0.0,2,0.03,0.4,9,1,9.0,7,1,0,1,0
2074723,0,-146,0,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2664549,0,14,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,2,4.0,7,1,0,2,0
2664551,0,-69,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,44,3,14.666666666666666,22,3,0,2,0
2402408,0,-135,0,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,2,1,2.0,2,1,0,1,0
2336873,0,-157,0,0,0,0,0,0,1,1,1.0,184,184.0,0.0,0,0.0,0.0,0.0,2,0.0,0.8,0,0,0.0,0,0,0,0,0
2205804,0,13,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,27,1,27.0,11,3,0,2,0
3057775,0,-96,0,0,0,0,0,0,1,1,1.0,60,60.0,81.0,81,0.0,0.0,0.0,2,0.81,0.4,31,1,31.0,12,2,0,2,0
2304114,1,-27,0,0,0,0,0,0,5,2,2.5,1077,359.0,70.66666666666667,100,41.645327869202006,0.0,0.0,10,0.7066666666666667,0.8,4,1,4.0,4,2,0,2,0
2041970,0,-29,0,0,0,1,0,1,11,5,2.2,2659,241.72727272727272,99.45454545454545,100,1.2933395813657254,0.0,0.0,22,0.9945454545454545,0.8,629,7,89.85714285714286,43,2,0,2,0
2697330,0,-60,0,0,0,0,1,1,6,4,1.5,1309,218.16666666666666,77.16666666666667,100,28.645534846929753,0.0,0.0,12,0.7716666666666667,0.8,323,5,64.6,31,2,0,2,0
2992245,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,19,1,19.0,14,2,0,2,0
2369651,0,-162,0,0,0,1,0,1,1,1,1.0,2,2.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,0,0,0.0,0,0,0,0,0
2926713,0,-89,0,0,0,1,0,1,1,1,1.0,101,101.0,1.0,1,0.0,0.0,0.0,2,0.01,0.4,98,3,32.666666666666664,8,2,0,1,0
2828419,0,-189,0,0,0,0,0,0,3,2,1.5,567,189.0,48.333333333333336,98,44.04921490030592,0.0,0.0,6,0.48333333333333334,0.8,0,0,0.0,0,0,0,0,0
2271365,0,-188,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2959494,1,-44,0,0,0,0,0,0,8,4,2.0,2833,354.125,61.375,100,48.12762052234514,0.0,0.0,16,0.61375,0.8,274,7,39.142857142857146,28,2,0,2,0
2828426,0,15,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,28,2,14.0,7,2,0,1,0
2369674,0,-60,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,2,3.5,5,2,0,1,0
2697362,0,-167,0,0,0,0,0,0,1,1,1.0,292,292.0,83.0,83,0.0,0.0,0.0,2,0.83,0.8,0,0,0.0,0,0,0,0,0
2402453,1,-22,0,0,0,1,0,1,49,27,1.8148148148148149,28150,574.4897959183673,96.6734693877551,100,14.644947585973748,0.0,0.0,98,0.9667346938775511,0.8,5027,35,143.62857142857143,117,2,0,2,0
2795671,0,-33,0,0,0,0,0,0,1,1,1.0,335,335.0,24.0,24,0.0,0.0,0.0,2,0.24,0.8,42,2,21.0,8,2,0,3,0
2435224,0,-158,0,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2959513,0,-52,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,3,2,0,2,0
2074778,0,-36,0,0,0,1,0,1,3,2,1.5,5525,1841.6666666666667,99.66666666666667,100,0.5773502691896247,0.0,0.0,6,0.9966666666666667,0.8,246,5,49.2,19,2,0,2,0
2074784,0,-48,0,0,0,1,0,1,2,2,1.0,1195,597.5,50.0,100,70.71067811865476,0.0,0.0,4,0.5,0.8,73,2,36.5,22,3,0,2,0
2435235,0,-33,0,0,0,0,1,1,1,1,1.0,1006,1006.0,70.0,70,0.0,0.0,0.0,2,0.7,0.8,42,1,42.0,7,2,0,2,0
2730150,0,-161,0,0,0,0,0,0,1,1,1.0,60,60.0,60.0,60,0.0,0.0,0.0,2,0.6,0.4,0,0,0.0,0,0,0,0,0
2861225,0,-163,0,0,0,0,0,0,3,2,1.5,265,88.33333333333333,63.0,89,26.0,0.0,0.0,6,0.63,0.4,0,0,0.0,0,0,0,0,0
2533546,0,22,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,4,2,0,1,0
2271407,0,-110,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3090612,0,-11,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,18,1,18.0,5,2,0,2,0
2959543,1,-8,0,0,0,0,0,0,31,10,3.1,16653,537.1935483870968,79.74193548387096,103,31.17901831032688,0.0,0.0,62,0.7974193548387096,0.8,785,10,78.5,69,3,0,2,0
2959544,0,-162,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2238652,0,-170,0,0,0,0,1,1,8,2,4.0,3358,419.75,63.375,94,40.12102227724798,0.0,0.0,16,0.63375,0.8,0,0,0.0,0,0,0,0,0
2336957,0,-54,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,28,1,28.0,15,2,0,2,0
2500808,0,-147,0,1,0,0,0,0,1,1,1.0,60,60.0,88.0,88,0.0,0.0,0.0,2,0.88,0.4,238,1,238.0,17,2,0,2,0
2336972,0,-130,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,60,4,15.0,14,4,0,0,0
2959572,0,-191,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2599125,0,-20,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,40,1,40.0,5,2,0,1,0
2599128,0,-96,0,0,0,0,0,0,49,7,7.0,887,126.71428571428571,26.428571428571427,100,34.70281997598631,0.0,0.0,98,0.2642857142857143,0.4,971,8,121.375,98,2,0,2,0
2697432,0,-16,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,1,8.0,5,2,0,2,0
2435290,0,-161,0,0,0,0,0,0,1,1,1.0,103,103.0,1.0,1,0.0,0.0,0.0,2,0.01,0.4,0,0,0.0,0,0,0,0,0
2238683,0,-16,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,135,1,135.0,21,2,0,0,0
2402530,0,-82,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,26,1,26.0,7,2,0,2,0
2304228,0,-98,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,1,8.0,5,2,0,1,0
2959591,0,-171,0,1,1,1,0,1,3,2,1.5,674,224.66666666666666,88.0,88,0.0,0.0,0.0,6,0.88,0.8,0,0,0.0,0,0,0,0,0
2369768,0,-36,0,1,0,0,0,0,1,1,1.0,60,60.0,98.0,98,0.0,0.0,0.0,2,0.98,0.4,146,10,14.6,37,2,1,2,0
2664679,0,-4,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,30,1,30.0,9,2,0,2,0
2205941,0,-133,0,0,0,1,0,1,1,1,1.0,60,60.0,6.0,6,0.0,0.0,0.0,2,0.06,0.4,41,4,10.25,15,2,1,2,0
2140412,0,-75,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,1,7.0,4,2,0,1,0
2894076,0,-130,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,47,2,23.5,15,2,0,2,0
2402559,0,-86,0,0,0,1,0,1,2,1,2.0,60,60.0,100.0,100,0.0,0.0,0.0,4,1.0,0.4,104,2,52.0,20,2,0,2,0
2304255,0,-185,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2894079,0,-72,0,0,0,1,0,1,4,2,2.0,2363,590.75,73.5,96,40.468094428409486,0.0,0.0,8,0.735,0.8,153,3,51.0,12,2,0,2,0
2074882,0,-10,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,1,8.0,5,2,0,1,0
2402564,0,12,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,375,3,125.0,17,3,0,2,0
2107653,0,-34,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,63,1,63.0,23,2,0,2,0
2926853,0,-106,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,56,1,56.0,10,2,0,2,0
2763013,0,-14,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,2,1,2.0,2,2,0,2,0
2795788,0,-23,0,0,0,1,0,1,3,1,3.0,905,301.6666666666667,48.0,100,45.31004303683677,0.0,0.0,6,0.48,0.8,234,4,58.5,24,2,0,2,0
2533646,0,-60,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,17,1,17.0,8,2,0,2,0
2697486,0,16,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,2,1,2.0,2,1,0,1,0
2926865,0,-114,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,2,0
2828562,0,-156,0,0,0,0,0,0,1,1,1.0,461,461.0,98.0,98,0.0,0.0,0.0,2,0.98,0.8,0,0,0.0,0,0,0,0,0
2271509,0,-118,0,0,0,0,0,0,4,2,2.0,1110,277.5,8.75,11,2.8722813232690143,0.0,0.0,8,0.0875,0.8,406,2,203.0,28,2,0,2,0
2730262,0,-73,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,25,1,25.0,7,2,0,2,0
2959641,0,-40,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,219,4,54.75,19,2,0,2,0
2238746,0,23,0,0,0,0,1,1,1,1,1.0,66,66.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,37,1,37.0,6,2,0,2,0
2140447,0,-32,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,12,1,12.0,9,2,0,2,0
2730272,0,-156,0,0,0,0,0,0,1,1,1.0,23,23.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2369833,0,18,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,124,3,41.333333333333336,22,3,0,2,0
2894125,0,-143,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,5,2,0,2,0
2894131,0,-29,0,0,0,0,0,0,2,1,2.0,165,82.5,37.0,71,48.08326112068523,0.0,0.0,4,0.37,0.4,85,2,42.5,19,2,0,2,0
2140469,0,4,0,1,0,0,0,0,1,1,1.0,124,124.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,251,1,251.0,18,2,0,1,0
2173238,0,-5,0,0,0,1,0,1,2,1,2.0,328,164.0,51.0,100,69.29646455628166,0.0,0.0,4,0.51,0.4,77,1,77.0,11,2,0,2,0
2828603,0,13,0,0,0,0,0,0,1,1,1.0,213,213.0,93.0,93,0.0,0.0,0.0,2,0.93,0.8,33,1,33.0,18,2,0,2,0
2435388,0,-131,0,0,0,1,0,1,1,1,1.0,34,34.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,119,3,39.666666666666664,13,2,1,1,0
2861377,0,-45,0,1,0,0,0,0,15,3,5.0,2029,135.26666666666668,7.6,12,2.0632844828435215,0.0,0.0,30,0.076,0.4,100,3,33.333333333333336,20,2,0,2,0
2402628,0,-22,0,0,0,0,1,1,5,4,1.25,5813,1162.6,99.4,100,0.8944271909999157,0.0,0.0,10,0.9940000000000001,0.8,175,6,29.166666666666668,23,2,0,2,0
2206028,0,-118,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,32,2,16.0,9,2,1,2,0
2697548,0,-128,0,0,0,1,0,1,1,1,1.0,108,108.0,3.0,3,0.0,0.0,0.0,2,0.03,0.4,17,1,17.0,8,2,0,2,0
2566479,0,-182,0,0,0,0,0,0,1,1,1.0,1980,1980.0,50.0,50,0.0,0.0,0.0,2,0.5,0.8,0,0,0.0,0,0,0,0,0
2992464,0,-120,0,0,0,0,0,0,1,1,1.0,2501,2501.0,27.0,27,0.0,0.0,0.0,2,0.27,0.8,149,6,24.833333333333332,16,2,0,2,0
3123537,0,-45,0,0,0,0,0,0,1,1,1.0,6,6.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,25,2,12.5,13,2,0,2,0
2304339,0,-23,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,29,1,29.0,6,2,0,2,0
2238811,0,14,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,1,7.0,4,1,0,2,0
2599262,0,-174,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2730335,0,-90,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,14,1,14.0,9,2,0,2,0
2271584,0,-151,0,0,0,1,0,1,1,1,1.0,1,1.0,1.0,1,0.0,0.0,0.0,2,0.01,0.4,25,1,25.0,13,2,0,2,0
2566497,0,-149,0,0,0,0,0,0,1,1,1.0,184,184.0,0.0,0,0.0,0.0,0.0,2,0.0,0.8,0,0,0.0,0,0,0,0,0
2664807,0,-33,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,11,1,11.0,6,2,0,1,0
3025261,0,-153,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2828656,0,-19,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,24,1,24.0,9,3,0,2,0
2140529,0,-12,0,0,0,1,0,1,1,1,1.0,116,116.0,3.0,3,0.0,0.0,0.0,2,0.03,0.4,309,1,309.0,12,2,0,2,0
2566512,0,-149,0,0,0,1,0,1,1,1,1.0,264,264.0,76.0,76,0.0,0.0,0.0,2,0.76,0.8,322,1,322.0,21,2,0,2,0
2468220,0,-18,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,11,1,11.0,5,3,0,1,0
2533757,0,-89,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,13,1,13.0,6,2,0,2,0
2304381,0,-176,0,0,1,0,0,0,1,1,1.0,1,1.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2664831,0,-79,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,11,1,11.0,7,2,0,2,0
3123585,0,-51,0,0,0,0,0,0,1,1,1.0,60,60.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,37,1,37.0,14,2,0,2,0
2369937,0,-4,0,0,0,0,0,0,2,1,2.0,100,50.0,53.0,100,66.46803743153546,0.0,0.0,4,0.53,0.4,20,1,20.0,8,3,0,2,0
2304409,0,-160,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2992538,0,-188,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2206109,0,-144,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2763170,0,25,0,0,0,1,0,1,1,1,1.0,567,567.0,34.0,34,0.0,0.0,0.0,2,0.34,0.8,389,7,55.57142857142857,29,2,0,2,0
3025314,0,-131,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,33,2,16.5,18,2,0,2,0
2468266,0,15,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,24,3,8.0,9,2,0,2,0
2795955,0,-139,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
